session_id,user_id,product_id,dwell_time_seconds,scroll_depth_pct,variant_clicks,reviews_expanded,added_to_cart,purchased
S-19323,U-10323,P-1081,122,0.53,2,1,1,0
S-19324,U-10324,P-1254,72,0.82,3,1,0,0
S-19325,U-10325,P-1069,108,0.12,0,0,0,0
S-19326,U-10326,P-1813,244,0.68,0,0,0,0
S-19327,U-10327,P-1093,112,0.51,3,0,0,0
S-19328,U-10328,P-1747,244,0.6,0,1,0,0
S-19329,U-10329,P-1658,173,0.12,3,1,0,0
S-19330,U-10330,P-1547,64,0.49,6,0,0,0
S-19331,U-10331,P-1270,255,0.2,2,1,0,0
S-19332,U-10332,P-1618,270,0.74,0,0,0,0
S-19333,U-10333,P-1550,268,0.16,1,1,0,0
S-19334,U-10334,P-1486,37,0.46,2,1,0,0
S-19335,U-10335,P-1004,81,0.79,4,1,0,0
S-19336,U-10336,P-1014,225,0.32,8,0,1,1
S-19337,U-10337,P-1151,113,0.77,3,0,0,0
S-19338,U-10338,P-1928,190,0.52,1,1,0,0
S-19339,U-10339,P-1926,226,0.12,1,0,0,0
S-19340,U-10340,P-1992,1,0.98,7,1,0,0
S-19341,U-10341,P-1023,79,0.17,1,1,0,0
S-19342,U-10342,P-1846,294,0.87,0,0,0,0
S-19343,U-10343,P-1787,28,0.13,1,0,0,0
S-19344,U-10344,P-1068,250,0.33,5,1,1,1
S-19345,U-10345,P-1739,112,0.77,3,1,0,0
S-19346,U-10346,P-1547,20,0.76,7,0,0,0
S-19347,U-10347,P-1406,210,0.62,8,1,0,0
S-19348,U-10348,P-1202,54,0.92,2,1,0,0
S-19349,U-10349,P-1158,110,0.41,9,1,0,0
S-19350,U-10350,P-1680,185,0.86,1,1,0,0
S-19351,U-10351,P-1460,142,0.71,6,0,0,0
S-19352,U-10352,P-1267,230,0.25,8,0,0,0
S-19353,U-10353,P-1736,70,0.5,6,1,0,0
S-19354,U-10354,P-1860,101,0.17,9,1,0,0
S-19355,U-10355,P-1080,13,0.18,3,0,0,0
S-19356,U-10356,P-1918,196,0.86,2,1,0,0
S-19357,U-10357,P-1306,1,0.33,7,1,0,0
S-19358,U-10358,P-1509,13,0.67,6,0,0,0
S-19359,U-10359,P-1599,37,0.73,2,0,1,0
S-19360,U-10360,P-1418,153,0.45,3,0,0,0
S-19361,U-10361,P-1104,111,0.42,2,0,0,0
S-19362,U-10362,P-1913,32,0.6,9,0,0,0
S-19363,U-10363,P-1176,146,0.18,1,0,0,0
S-19364,U-10364,P-1297,45,0.78,7,1,0,0
S-19365,U-10365,P-1024,249,0.66,3,0,0,0
S-19366,U-10366,P-1459,52,0.14,8,1,0,0
S-19367,U-10367,P-1122,152,0.89,6,0,1,0
S-19368,U-10368,P-1164,225,0.87,1,1,0,0
S-19369,U-10369,P-1381,11,0.43,1,0,0,0
S-19370,U-10370,P-1679,256,0.54,0,0,0,0
S-19371,U-10371,P-1097,103,0.87,6,1,0,0
S-19372,U-10372,P-1075,227,0.92,0,0,0,0
S-19373,U-10373,P-1473,276,0.82,3,0,0,0
S-19374,U-10374,P-1331,174,0.84,6,0,0,0
S-19375,U-10375,P-1311,18,0.87,9,0,0,0
S-19376,U-10376,P-1121,286,0.66,4,0,0,0
S-19377,U-10377,P-1952,263,0.69,6,1,0,0
S-19378,U-10378,P-1736,20,0.15,8,0,0,0
S-19379,U-10379,P-1616,46,0.77,6,0,0,0
S-19380,U-10380,P-1001,181,0.49,6,0,0,0
S-19381,U-10381,P-1281,141,0.15,1,0,0,0
S-19382,U-10382,P-1207,36,0.91,0,1,0,0
S-19383,U-10383,P-1405,126,0.23,0,1,0,0
S-19384,U-10384,P-1708,72,0.19,8,0,0,0
S-19385,U-10385,P-1884,280,0.58,1,1,0,0
S-19386,U-10386,P-1408,143,0.3,4,1,0,0
S-19387,U-10387,P-1596,157,0.15,6,0,0,0
S-19388,U-10388,P-1446,172,0.52,2,1,0,0
S-19389,U-10389,P-1871,250,0.86,5,0,0,0
S-19390,U-10390,P-1888,212,0.97,1,1,0,0
S-19391,U-10391,P-1304,132,0.71,6,0,0,0
S-19392,U-10392,P-1294,44,0.64,4,1,0,0
S-19393,U-10393,P-1716,33,0.68,5,0,0,0
S-19394,U-10394,P-1238,67,0.48,1,0,0,0
S-19395,U-10395,P-1134,180,0.97,3,1,0,0
S-19396,U-10396,P-1915,228,0.17,6,1,0,0
S-19397,U-10397,P-1964,105,0.8,9,0,0,0
S-19398,U-10398,P-1075,277,0.7,7,1,0,0
S-19399,U-10399,P-1700,69,0.57,6,1,0,0
S-19400,U-10400,P-1301,250,0.7,9,0,0,0
S-19401,U-10401,P-1324,222,0.13,5,0,0,0
S-19402,U-10402,P-1138,243,0.1,8,0,0,0
S-19403,U-10403,P-1864,5,0.49,5,0,0,0
S-19404,U-10404,P-1174,173,0.55,9,1,0,0
S-19405,U-10405,P-1569,292,0.87,5,0,0,0
S-19406,U-10406,P-1602,281,0.2,2,0,1,1
S-19407,U-10407,P-1023,284,0.59,9,1,0,0
S-19408,U-10408,P-1549,112,0.99,6,0,0,0
S-19409,U-10409,P-1668,170,1.0,5,0,0,0
S-19410,U-10410,P-1696,283,0.27,7,1,0,0
S-19411,U-10411,P-1772,95,0.77,4,0,0,0
S-19412,U-10412,P-1859,15,0.81,4,0,0,0
S-19413,U-10413,P-1032,51,0.17,4,0,0,0
S-19414,U-10414,P-1398,201,0.61,5,0,0,0
S-19415,U-10415,P-1145,24,0.62,8,0,0,0
S-19416,U-10416,P-1151,137,0.8,1,1,0,0
S-19417,U-10417,P-1424,228,0.4,0,1,0,0
S-19418,U-10418,P-1482,8,0.92,2,0,0,0
S-19419,U-10419,P-1679,198,0.76,8,1,0,0
S-19420,U-10420,P-1723,73,0.49,0,1,0,0
S-19421,U-10421,P-1603,137,0.28,3,1,0,0
S-19422,U-10422,P-1012,284,0.74,4,0,0,0
S-19423,U-10423,P-1088,262,0.52,4,1,0,0
S-19424,U-10424,P-1220,2,0.21,1,1,0,0
S-19425,U-10425,P-1360,24,0.63,6,0,0,0
S-19426,U-10426,P-1057,203,0.95,7,1,0,0
S-19427,U-10427,P-1721,166,0.82,3,0,0,0
S-19428,U-10428,P-1874,95,0.3,3,0,0,0
S-19429,U-10429,P-1991,284,0.16,9,0,0,0
S-19430,U-10430,P-1422,175,0.66,6,0,0,0
S-19431,U-10431,P-1555,151,0.46,0,1,0,0
S-19432,U-10432,P-1926,262,0.49,9,0,0,0
S-19433,U-10433,P-1148,79,0.16,3,1,0,0
S-19434,U-10434,P-1344,179,0.71,2,1,0,0
S-19435,U-10435,P-1396,275,0.72,5,0,0,0
S-19436,U-10436,P-1907,138,0.55,7,1,0,0
S-19437,U-10437,P-1996,262,0.64,1,0,0,0
S-19438,U-10438,P-1215,163,0.32,3,1,0,0
S-19439,U-10439,P-1279,180,0.74,6,0,0,0
S-19440,U-10440,P-1540,188,0.74,9,1,0,0
S-19441,U-10441,P-1525,94,0.34,6,0,0,0
S-19442,U-10442,P-1904,260,0.51,4,1,0,0
S-19443,U-10443,P-1163,98,0.36,7,1,0,0
S-19444,U-10444,P-1498,241,0.23,4,1,0,0
S-19445,U-10445,P-1418,274,0.34,0,0,0,0
S-19446,U-10446,P-1639,78,0.27,6,1,0,0
S-19447,U-10447,P-1664,49,0.95,0,1,0,0
S-19448,U-10448,P-1121,204,0.75,7,1,0,0
S-19449,U-10449,P-1640,49,0.37,7,0,0,0
S-19450,U-10450,P-1304,195,0.39,6,1,0,0
S-19451,U-10451,P-1402,227,0.86,5,0,0,0
S-19452,U-10452,P-1457,38,0.18,8,1,0,0
S-19453,U-10453,P-1398,265,0.43,1,1,0,0
S-19454,U-10454,P-1803,2,0.56,9,1,0,0
S-19455,U-10455,P-1514,6,0.3,3,1,0,0
S-19456,U-10456,P-1025,159,0.45,7,1,0,0
S-19457,U-10457,P-1356,37,0.68,5,1,0,0
S-19458,U-10458,P-1358,67,0.85,8,0,0,0
S-19459,U-10459,P-1180,262,0.53,5,1,1,1
S-19460,U-10460,P-1884,49,0.68,0,1,0,0
S-19461,U-10461,P-1852,267,0.98,8,0,0,0
S-19462,U-10462,P-1418,272,0.56,0,1,0,0
S-19463,U-10463,P-1273,251,0.6,0,1,0,0
S-19464,U-10464,P-1606,6,0.71,5,0,0,0
S-19465,U-10465,P-1577,241,0.7,7,0,0,0
S-19466,U-10466,P-1712,186,0.74,9,0,0,0
S-19467,U-10467,P-1448,210,0.13,4,0,0,0
S-19468,U-10468,P-1353,171,0.77,1,1,1,0
S-19469,U-10469,P-1082,195,0.19,7,1,0,0
S-19470,U-10470,P-1006,174,0.11,1,1,0,0
S-19471,U-10471,P-1832,87,0.23,3,0,0,0
S-19472,U-10472,P-1419,130,0.36,2,0,0,0
S-19473,U-10473,P-1530,180,0.52,1,1,0,0
S-19474,U-10474,P-1692,28,0.25,0,0,0,0
S-19475,U-10475,P-1198,52,0.72,3,1,0,0
S-19476,U-10476,P-1902,237,0.17,7,1,0,0
S-19477,U-10477,P-1400,2,0.46,9,0,0,0
S-19478,U-10478,P-1764,198,0.34,8,0,0,0
S-19479,U-10479,P-1705,228,0.71,7,0,0,0
S-19480,U-10480,P-1325,17,0.98,1,1,0,0
S-19481,U-10481,P-1575,188,0.93,2,0,0,0
S-19482,U-10482,P-1452,38,0.34,7,1,0,0
S-19483,U-10483,P-1846,126,0.33,2,0,0,0
S-19484,U-10484,P-1908,46,0.22,0,0,0,0
S-19485,U-10485,P-1684,132,0.33,4,0,0,0
S-19486,U-10486,P-1509,205,0.61,3,1,0,0
S-19487,U-10487,P-1021,299,0.24,2,1,0,0
S-19488,U-10488,P-1806,59,0.82,4,0,0,0
S-19489,U-10489,P-1832,55,0.93,6,0,0,0
S-19490,U-10490,P-1397,76,0.7,5,0,0,0
S-19491,U-10491,P-1793,131,0.9,3,0,0,0
S-19492,U-10492,P-1869,241,0.97,2,0,0,0
S-19493,U-10493,P-1066,174,0.23,9,0,0,0
S-19494,U-10494,P-1284,34,0.25,1,1,0,0
S-19495,U-10495,P-1896,36,0.21,0,1,0,0
S-19496,U-10496,P-1563,173,0.57,7,0,0,0
S-19497,U-10497,P-1322,118,0.79,9,1,0,0
S-19498,U-10498,P-1837,110,0.18,5,1,0,0
S-19499,U-10499,P-1644,102,0.95,8,0,0,0
S-19500,U-10500,P-1221,197,0.92,5,0,0,0
S-19501,U-10501,P-1121,154,0.76,9,0,0,0
S-19502,U-10502,P-1750,115,0.33,2,0,0,0
S-19503,U-10503,P-1000,160,0.77,9,0,0,0
S-19504,U-10504,P-1149,3,0.95,5,1,0,0
S-19505,U-10505,P-1642,168,0.45,3,0,0,0
S-19506,U-10506,P-1867,118,0.15,0,0,0,0
S-19507,U-10507,P-1428,41,0.25,1,1,0,0
S-19508,U-10508,P-1252,186,0.32,6,0,1,1
S-19509,U-10509,P-1238,170,0.67,1,0,0,0
S-19510,U-10510,P-1615,262,0.82,1,0,0,0
S-19511,U-10511,P-1281,37,0.49,8,0,0,0
S-19512,U-10512,P-1338,117,0.6,8,0,0,0
S-19513,U-10513,P-1385,269,0.98,7,0,0,0
S-19514,U-10514,P-1740,85,0.63,8,1,0,0
S-19515,U-10515,P-1297,39,0.62,3,1,0,0
S-19516,U-10516,P-1752,146,0.71,6,0,1,1
S-19517,U-10517,P-1236,255,0.71,9,1,0,0
S-19518,U-10518,P-1149,1,0.16,6,0,0,0
S-19519,U-10519,P-1130,158,0.61,6,1,0,0
S-19520,U-10520,P-1596,32,0.39,9,1,0,0
S-19521,U-10521,P-1004,177,0.46,8,1,0,0
S-19522,U-10522,P-1921,169,0.69,4,0,0,0
S-19523,U-10523,P-1439,160,0.64,9,1,0,0
S-19524,U-10524,P-1388,200,0.21,0,1,0,0
S-19525,U-10525,P-1116,196,0.62,7,1,0,0
S-19526,U-10526,P-1195,136,0.25,1,1,0,0
S-19527,U-10527,P-1200,55,0.48,4,0,0,0
S-19528,U-10528,P-1655,246,0.93,5,1,0,0
S-19529,U-10529,P-1155,141,0.64,5,1,0,0
S-19530,U-10530,P-1122,95,0.61,4,0,0,0
S-19531,U-10531,P-1850,162,0.21,1,1,0,0
S-19532,U-10532,P-1568,16,0.13,6,1,0,0
S-19533,U-10533,P-1852,28,0.11,3,0,0,0
S-19534,U-10534,P-1455,195,0.44,1,1,0,0
S-19535,U-10535,P-1898,220,0.9,9,0,0,0
S-19536,U-10536,P-1115,68,0.49,9,0,0,0
S-19537,U-10537,P-1535,36,0.96,1,0,0,0
S-19538,U-10538,P-1672,204,0.26,8,0,0,0
S-19539,U-10539,P-1029,1,0.63,1,0,0,0
S-19540,U-10540,P-1541,69,0.39,2,1,0,0
S-19541,U-10541,P-1109,135,0.46,1,0,0,0
S-19542,U-10542,P-1834,292,0.84,5,0,1,0
S-19543,U-10543,P-1862,247,0.53,6,0,0,0
S-19544,U-10544,P-1332,3,0.64,8,0,0,0
S-19545,U-10545,P-1030,61,0.87,1,1,0,0
S-19546,U-10546,P-1537,206,0.62,6,0,0,0
S-19547,U-10547,P-1470,28,0.35,6,0,0,0
S-19548,U-10548,P-1770,150,0.68,7,0,0,0
S-19549,U-10549,P-1668,107,0.8,2,1,0,0
S-19550,U-10550,P-1879,49,0.6,2,1,0,0
S-19551,U-10551,P-1243,88,0.87,8,0,0,0
S-19552,U-10552,P-1982,76,0.51,9,0,0,0
S-19553,U-10553,P-1609,33,0.95,3,1,0,0
S-19554,U-10554,P-1129,155,0.41,0,0,0,0
S-19555,U-10555,P-1792,212,0.98,3,0,0,0
S-19556,U-10556,P-1287,61,0.14,1,1,0,0
S-19557,U-10557,P-1578,215,0.32,7,0,0,0
S-19558,U-10558,P-1981,238,0.14,6,1,0,0
S-19559,U-10559,P-1859,221,0.17,1,1,0,0
S-19560,U-10560,P-1476,112,0.19,7,1,0,0
S-19561,U-10561,P-1252,230,0.57,7,1,0,0
S-19562,U-10562,P-1257,189,0.31,1,1,0,0
S-19563,U-10563,P-1906,48,0.83,2,0,0,0
S-19564,U-10564,P-1105,212,0.8,3,0,0,0
S-19565,U-10565,P-1439,108,0.92,8,0,0,0
S-19566,U-10566,P-1390,239,0.12,9,1,0,0
S-19567,U-10567,P-1738,94,0.74,4,1,0,0
S-19568,U-10568,P-1959,81,0.73,1,0,0,0
S-19569,U-10569,P-1572,244,0.46,8,1,0,0
S-19570,U-10570,P-1581,71,0.15,2,0,0,0
S-19571,U-10571,P-1088,295,0.46,9,1,1,1
S-19572,U-10572,P-1232,1,0.27,7,1,0,0
S-19573,U-10573,P-1007,275,0.19,1,1,0,0
S-19574,U-10574,P-1908,210,0.6,4,0,0,0
S-19575,U-10575,P-1224,150,0.83,7,1,0,0
S-19576,U-10576,P-1180,229,0.48,2,0,0,0
S-19577,U-10577,P-1536,163,0.55,7,1,0,0
S-19578,U-10578,P-1423,59,0.79,1,0,0,0
S-19579,U-10579,P-1537,258,0.2,8,1,0,0
S-19580,U-10580,P-1708,55,0.23,7,1,0,0
S-19581,U-10581,P-1188,5,0.82,9,1,0,0
S-19582,U-10582,P-1589,206,0.97,7,1,0,0
S-19583,U-10583,P-1804,189,0.6,6,1,0,0
S-19584,U-10584,P-1698,42,0.5,9,0,0,0
S-19585,U-10585,P-1438,295,0.78,1,1,0,0
S-19586,U-10586,P-1150,279,0.71,3,0,0,0
S-19587,U-10587,P-1904,48,0.5,7,0,0,0
S-19588,U-10588,P-1958,138,0.77,2,1,0,0
S-19589,U-10589,P-1907,273,0.99,2,0,0,0
S-19590,U-10590,P-1349,130,0.12,7,1,0,0
S-19591,U-10591,P-1204,90,0.49,9,1,0,0
S-19592,U-10592,P-1158,152,0.24,4,0,0,0
S-19593,U-10593,P-1102,168,0.72,1,0,0,0
S-19594,U-10594,P-1866,218,0.57,2,1,0,0
S-19595,U-10595,P-1195,46,0.93,0,1,0,0
S-19596,U-10596,P-1608,279,0.58,9,1,0,0
S-19597,U-10597,P-1768,240,0.86,6,1,0,0
S-19598,U-10598,P-1984,89,0.74,5,1,0,0
S-19599,U-10599,P-1147,241,0.32,7,0,0,0
S-19600,U-10600,P-1077,107,0.25,5,1,0,0
S-19601,U-10601,P-1922,256,0.95,5,1,0,0
S-19602,U-10602,P-1499,186,0.73,1,1,0,0
S-19603,U-10603,P-1049,119,0.33,0,0,0,0
S-19604,U-10604,P-1292,36,0.54,3,0,1,0
S-19605,U-10605,P-1517,189,0.93,1,0,1,1
S-19606,U-10606,P-1422,83,0.99,0,0,0,0
S-19607,U-10607,P-1871,107,0.21,3,0,0,0
S-19608,U-10608,P-1204,36,0.64,9,0,0,0
S-19609,U-10609,P-1325,144,0.28,0,0,0,0
S-19610,U-10610,P-1758,196,0.26,8,0,0,0
S-19611,U-10611,P-1277,258,0.42,6,0,0,0
S-19612,U-10612,P-1598,269,0.22,2,1,0,0
S-19613,U-10613,P-1032,70,0.64,7,0,0,0
S-19614,U-10614,P-1921,180,0.66,5,1,0,0
S-19615,U-10615,P-1970,122,0.51,3,0,0,0
S-19616,U-10616,P-1198,202,0.69,5,0,0,0
S-19617,U-10617,P-1104,207,0.77,4,0,0,0
S-19618,U-10618,P-1530,52,0.85,7,0,0,0
S-19619,U-10619,P-1540,133,0.86,5,1,0,0
S-19620,U-10620,P-1685,285,0.13,9,1,0,0
S-19621,U-10621,P-1085,1,0.38,7,1,0,0
S-19622,U-10622,P-1440,79,0.33,8,1,0,0
S-19623,U-10623,P-1418,97,0.43,1,0,0,0
S-19624,U-10624,P-1062,115,0.43,5,1,0,0
S-19625,U-10625,P-1317,102,0.15,2,1,0,0
S-19626,U-10626,P-1722,167,0.96,8,1,0,0
S-19627,U-10627,P-1790,58,0.47,2,0,0,0
S-19628,U-10628,P-1791,126,0.84,0,1,0,0
S-19629,U-10629,P-1158,274,0.74,5,0,0,0
S-19630,U-10630,P-1890,213,0.54,0,1,1,0
S-19631,U-10631,P-1989,199,0.33,4,1,0,0
S-19632,U-10632,P-1063,100,0.66,4,0,0,0
S-19633,U-10633,P-1957,83,0.37,2,0,0,0
S-19634,U-10634,P-1401,298,0.3,3,1,0,0
S-19635,U-10635,P-1773,189,0.56,2,0,0,0
S-19636,U-10636,P-1687,59,0.91,4,0,0,0
S-19637,U-10637,P-1764,51,0.93,5,0,0,0
S-19638,U-10638,P-1631,225,0.15,8,0,1,1
S-19639,U-10639,P-1088,184,0.64,4,1,0,0
S-19640,U-10640,P-1975,123,0.79,8,1,0,0
S-19641,U-10641,P-1047,161,0.13,2,1,0,0
S-19642,U-10642,P-1959,23,0.39,7,0,0,0
S-19643,U-10643,P-1668,102,0.45,2,0,0,0
S-19644,U-10644,P-1389,46,0.68,6,0,0,0
S-19645,U-10645,P-1035,40,0.12,7,1,0,0
S-19646,U-10646,P-1836,123,0.55,1,0,0,0
S-19647,U-10647,P-1847,66,0.51,1,0,0,0
S-19648,U-10648,P-1648,5,0.77,6,0,0,0
S-19649,U-10649,P-1142,129,0.27,3,0,0,0
S-19650,U-10650,P-1044,13,0.28,5,0,1,0
S-19651,U-10651,P-1675,81,0.83,1,0,0,0
S-19652,U-10652,P-1311,285,0.12,2,1,1,0
S-19653,U-10653,P-1496,50,0.89,0,0,0,0
S-19654,U-10654,P-1518,2,0.34,0,0,0,0
S-19655,U-10655,P-1951,227,0.44,8,0,0,0
S-19656,U-10656,P-1688,4,0.38,8,1,0,0
S-19657,U-10657,P-1428,261,0.47,7,1,0,0
S-19658,U-10658,P-1389,259,0.84,7,1,0,0
S-19659,U-10659,P-1021,174,0.88,2,0,0,0
S-19660,U-10660,P-1872,52,0.48,9,0,0,0
S-19661,U-10661,P-1517,288,0.2,4,0,0,0
S-19662,U-10662,P-1989,33,0.43,6,0,0,0
S-19663,U-10663,P-1684,82,0.44,8,1,0,0
S-19664,U-10664,P-1648,5,0.8,1,0,0,0
S-19665,U-10665,P-1214,109,0.9,7,1,0,0
S-19666,U-10666,P-1354,60,0.38,0,1,0,0
S-19667,U-10667,P-1712,224,0.89,2,1,0,0
S-19668,U-10668,P-1957,39,0.11,5,1,0,0
S-19669,U-10669,P-1862,147,0.96,7,1,0,0
S-19670,U-10670,P-1912,15,0.19,9,1,0,0
S-19671,U-10671,P-1148,101,0.79,4,0,0,0
S-19672,U-10672,P-1871,36,0.9,1,0,0,0
S-19673,U-10673,P-1853,23,0.27,5,0,0,0
S-19674,U-10674,P-1529,297,0.22,4,1,0,0
S-19675,U-10675,P-1779,219,0.9,8,0,0,0
S-19676,U-10676,P-1060,248,0.13,4,0,0,0
S-19677,U-10677,P-1042,112,0.82,3,1,0,0
S-19678,U-10678,P-1031,249,0.71,9,0,0,0
S-19679,U-10679,P-1687,95,0.36,3,0,0,0
S-19680,U-10680,P-1262,83,0.68,2,0,0,0
S-19681,U-10681,P-1451,220,0.76,3,1,0,0
S-19682,U-10682,P-1250,46,0.54,0,0,0,0
S-19683,U-10683,P-1964,148,0.91,3,0,0,0
S-19684,U-10684,P-1395,259,0.69,3,1,0,0
S-19685,U-10685,P-1824,3,0.99,3,1,0,0
S-19686,U-10686,P-1522,114,0.34,2,1,0,0
S-19687,U-10687,P-1748,169,0.25,6,0,0,0
S-19688,U-10688,P-1305,176,0.19,3,0,0,0
S-19689,U-10689,P-1494,154,0.64,7,1,0,0
S-19690,U-10690,P-1448,247,0.73,2,0,0,0
S-19691,U-10691,P-1976,13,0.63,1,1,0,0
S-19692,U-10692,P-1695,165,0.41,4,0,0,0
S-19693,U-10693,P-1130,31,0.2,6,0,0,0
S-19694,U-10694,P-1723,86,0.85,2,0,0,0
S-19695,U-10695,P-1570,228,0.62,8,1,0,0
S-19696,U-10696,P-1194,101,0.12,1,1,0,0
S-19697,U-10697,P-1600,215,0.1,4,1,0,0
S-19698,U-10698,P-1097,25,0.17,3,0,0,0
S-19699,U-10699,P-1157,202,0.86,8,1,0,0
S-19700,U-10700,P-1157,206,0.78,7,1,0,0
S-19701,U-10701,P-1900,80,0.75,6,1,0,0
S-19702,U-10702,P-1894,219,0.57,0,0,0,0
S-19703,U-10703,P-1038,208,0.33,1,1,0,0
S-19704,U-10704,P-1283,294,0.45,1,1,0,0
S-19705,U-10705,P-1583,191,0.71,0,0,1,1
S-19706,U-10706,P-1721,38,0.73,4,1,0,0
S-19707,U-10707,P-1553,236,0.27,9,0,0,0
S-19708,U-10708,P-1374,197,0.59,3,1,0,0
S-19709,U-10709,P-1758,297,0.62,3,1,0,0
S-19710,U-10710,P-1404,19,0.12,5,1,0,0
S-19711,U-10711,P-1642,78,0.54,7,1,0,0
S-19712,U-10712,P-1332,176,0.1,3,1,0,0
S-19713,U-10713,P-1167,297,0.27,3,1,0,0
S-19714,U-10714,P-1700,79,0.8,8,0,0,0
S-19715,U-10715,P-1279,139,0.29,6,1,0,0
S-19716,U-10716,P-1575,83,0.97,9,1,0,0
S-19717,U-10717,P-1606,250,0.25,5,0,0,0
S-19718,U-10718,P-1370,45,0.94,9,1,0,0
S-19719,U-10719,P-1761,54,0.18,9,1,0,0
S-19720,U-10720,P-1580,80,0.46,0,1,0,0
S-19721,U-10721,P-1655,30,0.73,5,1,0,0
S-19722,U-10722,P-1729,139,0.63,4,0,0,0
S-19723,U-10723,P-1619,188,0.28,4,1,0,0
S-19724,U-10724,P-1927,212,0.57,8,1,0,0
S-19725,U-10725,P-1566,47,0.97,0,0,0,0
S-19726,U-10726,P-1436,205,0.86,5,0,0,0
S-19727,U-10727,P-1776,230,0.11,8,1,0,0
S-19728,U-10728,P-1855,255,0.11,1,0,0,0
S-19729,U-10729,P-1175,52,0.73,8,0,0,0
S-19730,U-10730,P-1285,217,0.25,0,1,0,0
S-19731,U-10731,P-1028,138,0.64,7,1,0,0
S-19732,U-10732,P-1228,21,0.36,7,1,0,0
S-19733,U-10733,P-1859,22,0.33,9,1,0,0
S-19734,U-10734,P-1964,206,0.18,8,1,0,0
S-19735,U-10735,P-1259,31,0.27,9,1,0,0
S-19736,U-10736,P-1674,8,0.9,9,1,0,0
S-19737,U-10737,P-1826,236,0.98,8,0,0,0
S-19738,U-10738,P-1246,8,0.98,9,1,0,0
S-19739,U-10739,P-1608,135,0.67,7,1,0,0
S-19740,U-10740,P-1081,108,0.15,4,1,1,0
S-19741,U-10741,P-1575,119,0.51,6,1,0,0
S-19742,U-10742,P-1164,238,0.9,0,1,0,0
S-19743,U-10743,P-1270,46,0.94,2,0,0,0
S-19744,U-10744,P-1690,246,0.47,5,0,0,0
S-19745,U-10745,P-1393,97,0.23,2,0,0,0
S-19746,U-10746,P-1491,121,0.88,7,1,0,0
S-19747,U-10747,P-1419,277,0.7,5,0,0,0
S-19748,U-10748,P-1599,157,0.81,4,0,0,0
S-19749,U-10749,P-1773,38,0.72,3,0,1,1
S-19750,U-10750,P-1377,217,0.66,2,0,0,0
S-19751,U-10751,P-1939,5,0.16,1,0,0,0
S-19752,U-10752,P-1855,79,0.72,2,1,0,0
S-19753,U-10753,P-1092,146,0.61,0,0,0,0
S-19754,U-10754,P-1836,298,0.57,3,0,0,0
S-19755,U-10755,P-1979,116,0.67,7,1,0,0
S-19756,U-10756,P-1989,142,0.24,2,1,0,0
S-19757,U-10757,P-1732,179,0.32,6,0,0,0
S-19758,U-10758,P-1716,69,0.51,9,0,0,0
S-19759,U-10759,P-1226,225,0.91,3,0,1,0
S-19760,U-10760,P-1351,29,0.88,9,1,0,0
S-19761,U-10761,P-1810,71,0.94,6,1,0,0
S-19762,U-10762,P-1521,251,0.65,6,1,0,0
S-19763,U-10763,P-1578,30,0.47,1,0,1,0
S-19764,U-10764,P-1421,288,0.69,5,1,0,0
S-19765,U-10765,P-1977,246,0.63,9,0,0,0
S-19766,U-10766,P-1262,186,0.84,5,1,0,0
S-19767,U-10767,P-1348,136,0.95,4,1,0,0
S-19768,U-10768,P-1496,23,0.92,3,0,0,0
S-19769,U-10769,P-1987,153,0.35,2,0,1,1
S-19770,U-10770,P-1695,14,0.41,2,0,0,0
S-19771,U-10771,P-1912,33,0.66,6,1,0,0
S-19772,U-10772,P-1797,252,0.58,5,0,0,0
S-19773,U-10773,P-1560,8,0.22,5,1,0,0
S-19774,U-10774,P-1972,222,0.71,7,1,0,0
S-19775,U-10775,P-1129,233,0.73,0,1,0,0
S-19776,U-10776,P-1834,162,0.42,8,1,0,0
S-19777,U-10777,P-1369,203,0.41,1,1,1,0
S-19778,U-10778,P-1842,162,0.57,1,1,0,0
S-19779,U-10779,P-1292,190,0.94,5,1,0,0
S-19780,U-10780,P-1100,202,0.35,2,0,0,0
S-19781,U-10781,P-1927,266,0.34,2,0,0,0
S-19782,U-10782,P-1612,68,0.2,9,1,0,0
S-19783,U-10783,P-1228,36,0.23,7,1,0,0
S-19784,U-10784,P-1731,146,0.72,2,1,0,0
S-19785,U-10785,P-1684,254,0.52,2,1,1,1
S-19786,U-10786,P-1776,62,0.85,9,0,0,0
S-19787,U-10787,P-1065,48,0.18,3,0,0,0
S-19788,U-10788,P-1294,128,0.14,7,0,0,0
S-19789,U-10789,P-1061,260,0.65,7,0,0,0
S-19790,U-10790,P-1901,171,0.78,3,1,0,0
S-19791,U-10791,P-1587,280,0.61,3,1,0,0
S-19792,U-10792,P-1516,121,0.35,1,0,0,0
S-19793,U-10793,P-1829,118,0.46,9,0,0,0
S-19794,U-10794,P-1086,226,0.38,9,0,0,0
S-19795,U-10795,P-1903,58,0.97,0,0,0,0
S-19796,U-10796,P-1053,192,0.57,3,0,0,0
S-19797,U-10797,P-1367,220,0.19,8,1,0,0
S-19798,U-10798,P-1908,260,0.38,5,1,0,0
S-19799,U-10799,P-1936,205,0.42,9,1,0,0
S-19800,U-10800,P-1456,207,0.58,0,0,0,0
S-19801,U-10801,P-1545,214,0.66,8,1,0,0
S-19802,U-10802,P-1262,175,0.54,9,0,0,0
