session_id,user_id,product_id,dwell_time_seconds,scroll_depth_pct,variant_clicks,reviews_expanded,added_to_cart,purchased,category,base_price,image_count,description_word_count,variant_count,has_size_chart,rating,review_count,PRI,VRS,SPI,EDI
S-19047,U-10047,P-1241,162,0.19,6,0,0,0,Home & Living,229.86,1,233,1,0,1.9,866,0.9682800454947555,0.13999999999999999,2.5707148111766056,8.526315789473685
S-19048,U-10048,P-1162,75,0.77,4,0,0,0,Home & Living,381.93,5,383,6,0,2.0,1112,1.6088714773158095,0.7,2.8059257405102183,0.974025974025974
S-19049,U-10049,P-1848,150,0.88,6,1,0,0,Electronics,751.75,2,51,9,1,1.2,393,0.6779974386262378,0.58,1.4343242182315041,1.7045454545454546
S-19050,U-10050,P-1335,101,0.13,7,1,0,0,Watch,770.5,4,223,8,0,4.5,627,1.4021327704178193,0.5599999999999999,5.7982861498213785,7.769230769230769
S-19051,U-10051,P-1915,148,0.46,7,0,0,0,T-shirt,181.88,1,344,10,0,4.6,396,0.8168141195491085,0.13999999999999999,5.505221378232215,3.217391304347826
S-19052,U-10052,P-1497,237,0.31,8,1,0,0,Shoes,434.39,1,92,10,1,1.6,1102,1.9355255536247382,0.43999999999999995,2.241852486161121,7.645161290322581
S-19053,U-10053,P-1061,281,0.14,2,1,0,0,Home & Living,29.2,1,286,13,1,3.2,456,0.12300433885167868,0.43999999999999995,3.9197973701722915,20.07142857142857
S-19054,U-10054,P-1006,243,0.26,5,1,0,0,Shoes,345.27,7,437,13,1,1.1,205,1.5384306910840795,1.0,1.1721327571337081,9.346153846153847
S-19055,U-10055,P-1807,244,0.91,3,0,0,0,Electronics,603.65,2,149,6,0,1.4,545,0.5444272082829776,0.27999999999999997,1.7647333132085732,2.681318681318681
S-19056,U-10056,P-1864,5,0.93,4,0,0,0,Watch,263.16,1,19,11,1,1.7,102,0.47889066821953713,0.43999999999999995,1.5758078559980762,0.053763440860215055
S-19057,U-10057,P-1836,232,0.81,3,1,0,0,Shoes,159.2,4,360,2,1,3.9,214,0.7093525820968676,0.8599999999999999,4.189097661939577,2.8641975308641974
S-19058,U-10058,P-1193,54,0.84,6,0,0,0,Electronics,1981.28,7,294,12,1,3.6,947,1.7869009181262288,1.0,4.935135241623615,0.6428571428571429
S-19059,U-10059,P-1378,7,0.25,9,1,1,1,Electronics,1463.39,7,224,1,1,4.5,989,1.3198199823229135,1.0,6.207934448815772,0.28
S-19060,U-10060,P-1075,64,0.5,8,0,0,0,T-shirt,119.56,6,67,12,0,4.9,814,0.5369380697893744,0.7,6.569124350976046,1.28
S-19061,U-10061,P-1910,277,0.52,2,0,0,0,Home & Living,408.3,5,323,6,1,4.1,505,1.7199545052445344,1.0,5.105760068815721,5.326923076923077
S-19062,U-10062,P-1672,295,0.38,8,1,0,0,Electronics,1503.16,5,373,12,1,3.8,1096,1.3556882339147533,1.0,5.320254189809175,7.7631578947368425
S-19063,U-10063,P-1436,34,0.67,8,0,0,0,T-shirt,482.11,4,355,6,1,2.2,1179,2.1651322584991246,0.8599999999999999,3.112238675682273,0.5074626865671642
S-19064,U-10064,P-1944,33,0.5,1,0,0,0,Electronics,1966.29,7,35,12,1,1.9,731,1.7733815545013438,1.0,2.5063965953052985,0.66
S-19065,U-10065,P-1628,256,0.34,2,0,0,0,Watch,898.91,7,359,6,0,4.4,493,1.635809433687582,0.7,5.458231255125373,7.529411764705882
S-19066,U-10066,P-1626,15,0.63,9,0,0,0,T-shirt,163.39,2,273,7,0,2.9,102,0.7337764404724479,0.27999999999999997,2.688142813173189,0.23809523809523808
S-19067,U-10067,P-1876,200,0.56,2,0,0,0,Electronics,1745.83,8,268,4,0,2.2,687,1.5745504067533684,0.7,2.8748670886906713,3.571428571428571
S-19068,U-10068,P-1085,120,0.29,2,1,0,0,T-shirt,16.7,7,15,12,0,3.1,770,0.07499887726231644,0.7,4.121566791609264,4.137931034482759
S-19069,U-10069,P-1561,144,0.13,4,0,0,0,Watch,600.74,1,102,14,0,1.2,433,1.0932086184306304,0.13999999999999999,1.4575306881840973,11.076923076923077
S-19070,U-10070,P-1340,16,0.63,5,0,0,0,T-shirt,204.03,8,247,8,0,1.6,467,0.9162886783131989,0.7,1.9675098546936471,0.25396825396825395
S-19071,U-10071,P-1581,176,0.3,3,0,0,0,T-shirt,373.39,3,200,6,0,1.7,757,1.6768760946692416,0.42,2.2544323511184063,5.866666666666666
S-19072,U-10072,P-1351,101,0.63,1,1,0,0,Electronics,339.9,8,427,2,0,3.7,155,0.30655314850556464,0.7,3.7368934453646574,1.6031746031746033
S-19073,U-10073,P-1444,5,0.78,1,1,0,0,T-shirt,314.98,2,310,3,1,4.9,455,1.414559662280505,0.58,6.000042953324099,0.0641025641025641
S-19074,U-10074,P-1991,290,0.2,7,0,0,0,Electronics,1378.02,3,190,7,0,3.0,74,1.2428254477894622,0.42,2.590492868121786,14.5
S-19075,U-10075,P-1253,3,0.64,1,0,0,0,Home & Living,158.01,8,28,4,0,3.7,856,0.6656135473271831,0.7,4.997544059762357,0.046875
S-19076,U-10076,P-1507,75,0.45,3,1,0,0,Electronics,1594.86,3,367,1,1,4.0,690,1.4383917458828621,0.72,5.230511859014136,1.6666666666666667
S-19077,U-10077,P-1044,38,0.69,7,0,0,0,Watch,76.24,2,331,7,1,1.1,574,0.13873926335711165,0.58,1.3979614089754173,0.5507246376811594
S-19078,U-10078,P-1191,276,0.65,4,0,0,0,Home & Living,396.52,4,361,4,0,4.8,191,1.6703315219680694,0.5599999999999999,5.0471955571466705,4.246153846153846
S-19079,U-10079,P-1934,68,0.43,8,1,0,0,Electronics,595.26,1,419,2,0,2.7,579,0.536860332978589,0.13999999999999999,3.4360351759118513,1.5813953488372092
S-19080,U-10080,P-1082,25,0.59,0,0,0,0,T-shirt,214.94,8,295,2,1,1.2,1142,0.9652849508240895,1.0,1.6899387993107544,0.423728813559322
S-19081,U-10081,P-1410,228,0.87,2,1,0,0,Home & Living,372.83,5,150,8,1,4.1,1151,1.5705379333586083,1.0,5.780388969829786,2.6206896551724137
S-19082,U-10082,P-1134,107,0.32,3,0,0,0,Electronics,1834.22,6,161,9,1,1.7,1184,1.6542686556395318,1.0,2.4063493382135386,3.34375
S-19083,U-10083,P-1945,18,0.75,4,1,0,0,Home & Living,416.67,2,142,6,1,4.5,672,1.7552129407304438,0.58,5.860570796680255,0.24
S-19084,U-10084,P-1682,287,0.58,2,1,0,0,Home & Living,176.26,4,279,14,1,3.6,272,0.7424912591094823,0.8599999999999999,4.0388196925331705,4.948275862068966
S-19085,U-10085,P-1123,187,0.11,6,1,0,0,Home & Living,131.76,7,298,14,1,3.3,516,0.5550360166814103,1.0,4.123708297175563,17.0
S-19086,U-10086,P-1271,226,0.89,4,0,0,0,Electronics,678.89,1,408,5,1,1.7,129,0.6122855751366366,0.43999999999999995,1.6549617131548977,2.539325842696629
S-19087,U-10087,P-1408,5,0.47,6,0,0,0,Watch,314.82,8,295,9,1,1.0,18,0.5728999854418402,1.0,0.5888877958332881,0.10638297872340426
S-19088,U-10088,P-1527,284,0.28,3,1,0,0,Home & Living,175.23,8,353,10,1,1.8,304,0.73815240743081,1.0,2.0593122395786683,10.142857142857142
S-19089,U-10089,P-1280,247,0.59,9,0,0,0,Watch,454.78,7,125,14,0,1.8,518,0.827594991993012,0.7,2.2506853979397197,4.186440677966102
S-19090,U-10090,P-1992,3,0.55,7,0,0,0,T-shirt,374.24,3,24,3,0,4.3,371,1.6806934027933715,0.42,5.090248714674906,0.054545454545454536
S-19091,U-10091,P-1096,242,0.58,0,1,0,0,Watch,901.95,3,164,13,0,1.7,633,1.6413415344300482,0.42,2.1936966445086568,4.172413793103448
S-19092,U-10092,P-1903,143,0.74,6,1,0,0,Home & Living,134.59,6,350,8,0,3.1,30,0.5669573276043641,0.7,2.1290720667807905,1.9324324324324325
S-19093,U-10093,P-1733,227,0.17,1,0,0,0,Home & Living,340.7,2,82,4,0,2.3,571,1.4351910358481823,0.27999999999999997,2.920603936034707,13.352941176470589
S-19094,U-10094,P-1255,101,0.68,3,0,0,0,Watch,255.9,1,159,5,1,1.9,1183,0.465679138156937,0.43999999999999995,2.6891284498687016,1.4852941176470589
S-19095,U-10095,P-1292,87,0.98,7,1,0,0,Electronics,451.87,3,270,5,0,4.3,519,0.40753801475495594,0.42,5.378292777954907,0.8877551020408163
S-19096,U-10096,P-1432,59,0.13,8,1,0,0,Watch,99.59,4,319,6,1,4.6,234,0.18123089241519874,0.8599999999999999,5.022818673012626,4.538461538461538
S-19097,U-10097,P-1628,142,0.85,7,1,0,0,Watch,898.91,7,359,6,0,4.4,493,1.635809433687582,0.7,5.458231255125373,1.6705882352941177
S-19098,U-10098,P-1897,106,0.54,8,1,0,0,Shoes,414.93,4,78,9,0,2.9,229,1.8488170030744553,0.5599999999999999,3.1540859991754533,1.962962962962963
S-19099,U-10099,P-1493,2,0.26,2,0,0,0,Electronics,1017.78,8,11,12,0,3.6,21,0.9179278125507314,0.7,2.2255505664179873,0.07692307692307693
S-19100,U-10100,P-1134,25,0.15,1,0,0,0,Electronics,1834.22,6,161,9,1,1.7,1184,1.6542686556395318,1.0,2.4063493382135386,1.6666666666666667
S-19101,U-10101,P-1785,299,0.4,8,1,0,0,Shoes,164.89,2,34,5,1,2.0,1189,0.7347056988816111,0.58,2.83268343444223,7.475
S-19102,U-10102,P-1163,43,0.83,1,0,0,0,Watch,988.28,5,35,10,1,4.7,980,1.7984422768962003,1.0,6.475258111991442,0.5180722891566265
S-19103,U-10103,P-1897,261,0.52,5,1,0,0,Shoes,414.93,4,78,9,0,2.9,229,1.8488170030744553,0.5599999999999999,3.1540859991754533,5.019230769230769
S-19104,U-10104,P-1182,117,0.56,5,0,0,0,Electronics,1042.16,6,46,12,1,3.7,972,0.9399159436497774,1.0,5.091484220817644,2.089285714285714
S-19105,U-10105,P-1945,139,0.41,4,0,0,0,Home & Living,416.67,2,142,6,1,4.5,672,1.7552129407304438,0.58,5.860570796680255,3.3902439024390243
S-19106,U-10106,P-1766,122,0.2,8,0,1,1,Watch,50.57,1,191,1,1,1.9,82,0.09202576794293202,0.43999999999999995,1.6791594309627074,6.1
S-19107,U-10107,P-1287,100,0.48,5,1,0,0,Shoes,224.43,5,106,10,0,1.2,231,1.0,0.7,1.3072169691999143,2.0833333333333335
S-19108,U-10108,P-1487,248,0.5,9,1,1,0,Watch,341.44,3,149,1,1,2.3,568,0.6213422623380405,0.72,2.918184999698112,4.96
S-19109,U-10109,P-1804,169,0.97,9,1,0,0,Electronics,1752.33,3,366,7,0,3.7,142,1.5804127058568878,0.42,3.672505026392331,1.7422680412371134
S-19110,U-10110,P-1101,134,0.98,7,1,0,0,Shoes,382.38,6,225,2,0,1.2,698,1.7037829167223633,0.7,1.5719161781361144,1.3673469387755102
S-19111,U-10111,P-1799,146,0.65,3,0,0,0,Watch,903.06,4,426,13,1,2.0,609,1.6433614791090405,0.8599999999999999,2.565383582866943,2.246153846153846
S-19112,U-10112,P-1402,195,0.91,1,1,0,0,Shoes,250.79,3,426,14,0,2.8,714,1.1174531034175466,0.42,3.680478223908644,2.142857142857143
S-19113,U-10113,P-1723,283,0.24,6,0,0,0,T-shirt,187.21,8,246,3,0,3.6,152,0.8407508869627701,0.7,3.6219153034025533,11.791666666666666
S-19114,U-10114,P-1724,230,0.22,9,1,0,0,Home & Living,252.32,6,354,2,0,4.2,722,1.0628922869539577,0.7,5.530063746613363,10.454545454545455
S-19115,U-10115,P-1449,2,0.59,8,1,0,0,Home & Living,234.71,3,15,13,1,1.8,619,0.9887105606807365,0.72,2.3146990120940893,0.03389830508474576
S-19116,U-10116,P-1876,142,0.27,5,0,0,0,Electronics,1745.83,8,268,4,0,2.2,687,1.5745504067533684,0.7,2.8748670886906713,5.2592592592592595
S-19117,U-10117,P-1832,99,0.93,5,0,0,0,T-shirt,52.49,4,334,6,1,2.6,98,0.23573000404185568,0.8599999999999999,2.3894623220699867,1.064516129032258
S-19118,U-10118,P-1458,11,0.69,6,0,0,0,Electronics,100.84,4,274,6,0,5.0,545,0.09094680639982684,0.5599999999999999,6.302618975744905,0.15942028985507245
S-19119,U-10119,P-1956,69,0.25,4,0,0,0,Home & Living,131.66,8,33,3,1,3.9,1197,0.5546147689456169,1.0,5.528958847366808,2.76
S-19120,U-10120,P-1599,267,0.98,4,0,0,0,Electronics,745.95,8,193,11,1,2.0,209,0.6727664640415593,1.0,2.1388430122869875,2.7244897959183674
S-19121,U-10121,P-1721,11,0.17,9,0,0,0,T-shirt,99.55,2,306,6,1,2.1,549,0.44707414559662284,0.58,2.650165676855137,0.6470588235294118
S-19122,U-10122,P-1872,290,0.11,0,1,0,0,T-shirt,360.83,4,128,2,0,3.0,44,1.6204697534468047,0.5599999999999999,2.283997493862192,26.363636363636363
S-19123,U-10123,P-1757,260,0.92,6,0,0,0,T-shirt,215.16,1,331,9,0,4.7,831,0.966272959985629,0.13999999999999999,6.320402494371937,2.8260869565217392
S-19124,U-10124,P-1004,47,0.88,3,0,0,0,Electronics,1968.14,1,140,5,1,3.7,840,1.7750500550154225,0.43999999999999995,4.983597828379982,0.5340909090909091
S-19125,U-10125,P-1241,43,0.9,4,1,0,0,Home & Living,229.86,1,233,1,0,1.9,866,0.9682800454947555,0.13999999999999999,2.5707148111766056,0.4777777777777778
S-19126,U-10126,P-1651,23,0.71,1,1,0,0,Shoes,222.84,2,139,2,1,3.7,143,0.9929153856436305,0.58,3.6776618416862403,0.323943661971831
S-19127,U-10127,P-1384,38,0.16,0,1,0,0,Home & Living,70.27,1,136,9,1,4.3,276,0.29601078394203634,0.43999999999999995,4.836655055321111,2.375
S-19128,U-10128,P-1262,174,0.9,1,0,0,0,Watch,579.89,2,295,4,1,3.3,452,1.0552664143252293,0.58,4.036488802818802,1.9333333333333333
S-19129,U-10129,P-1527,126,0.65,7,1,0,0,Home & Living,175.23,8,353,10,1,1.8,304,0.73815240743081,1.0,2.0593122395786683,1.9384615384615385
S-19130,U-10130,P-1832,290,0.76,6,1,0,0,T-shirt,52.49,4,334,6,1,2.6,98,0.23573000404185568,0.8599999999999999,2.3894623220699867,3.8157894736842106
S-19131,U-10131,P-1520,210,0.49,4,1,0,0,T-shirt,16.49,1,294,5,0,1.7,494,0.07405577760811964,0.13999999999999999,2.1095496392733546,4.285714285714286
S-19132,U-10132,P-1381,250,0.16,3,1,0,0,Shoes,445.14,5,275,14,1,1.6,712,1.983424675845475,1.0,2.1022340545325746,15.625
S-19133,U-10133,P-1454,237,0.67,4,1,0,0,Home & Living,428.57,6,361,4,1,1.9,1062,1.8053414212898606,1.0,2.64816314376994,3.537313432835821
S-19134,U-10134,P-1555,198,0.27,8,0,0,0,Shoes,201.39,4,70,13,1,3.9,73,0.8973399278171367,0.8599999999999999,3.357170772699253,7.333333333333333
S-19135,U-10135,P-1045,80,0.2,2,0,0,0,Home & Living,421.08,2,351,1,0,1.2,1077,1.7737899658789333,0.27999999999999997,1.675887060352546,4.0
S-19136,U-10136,P-1804,68,0.74,2,1,0,0,Electronics,1752.33,3,366,7,0,3.7,142,1.5804127058568878,0.42,3.672505026392331,0.918918918918919
S-19137,U-10137,P-1695,126,0.11,7,0,0,0,Shoes,325.54,5,181,6,0,3.4,421,1.450519092812904,0.7,4.1106036135444874,11.454545454545455
S-19138,U-10138,P-1799,279,0.79,1,0,0,0,Watch,903.06,4,426,13,1,2.0,609,1.6433614791090405,0.8599999999999999,2.565383582866943,3.5316455696202533
S-19139,U-10139,P-1233,159,0.28,9,1,0,0,Home & Living,482.04,7,299,1,0,4.9,426,2.0305825856186024,0.7,5.935648332964053,5.678571428571428
S-19140,U-10140,P-1312,167,0.86,1,1,0,0,Watch,737.23,5,345,10,0,3.8,765,1.3415890231474743,0.7,5.04729844900285,1.941860465116279
S-19141,U-10141,P-1831,243,0.18,5,0,0,0,Electronics,1561.22,4,113,5,0,1.1,356,1.4080520932917262,0.5599999999999999,1.2931018719915206,13.5
S-19142,U-10142,P-1292,106,0.11,1,1,1,0,Electronics,451.87,3,270,5,0,4.3,519,0.40753801475495594,0.42,5.378292777954907,9.636363636363637
S-19143,U-10143,P-1869,235,0.45,7,1,0,0,Watch,151.09,7,97,9,0,4.0,139,0.2749490464405299,0.7,3.9533139380874434,5.222222222222222
S-19144,U-10144,P-1741,286,0.31,9,1,0,0,Shoes,473.06,5,135,9,0,3.0,1175,2.107828721650403,0.7,4.241924477075143,9.225806451612904
S-19145,U-10145,P-1594,16,0.38,4,0,0,0,T-shirt,113.28,2,230,5,1,4.3,389,0.5087348991781561,0.58,5.130886195646375,0.42105263157894735
S-19146,U-10146,P-1914,1,0.65,6,0,0,0,Shoes,381.9,4,25,11,0,2.0,911,1.7016441652185534,0.5599999999999999,2.7262559960297326,0.015384615384615385
S-19147,U-10147,P-1161,202,0.18,2,0,0,0,Shoes,348.37,1,312,12,1,4.8,338,1.5522434612128504,0.43999999999999995,5.592960103085232,11.222222222222221
S-19148,U-10148,P-1800,254,0.93,9,1,1,0,Watch,245.68,4,433,2,1,4.9,1102,0.4470810889503567,0.8599999999999999,6.865673238868434,2.7311827956989245
S-19149,U-10149,P-1507,60,0.61,7,1,0,0,Electronics,1594.86,3,367,1,1,4.0,690,1.4383917458828621,0.72,5.230511859014136,0.9836065573770492
S-19150,U-10150,P-1431,18,0.63,7,0,0,0,Home & Living,27.61,1,225,8,1,1.5,1026,0.11630649985256329,0.43999999999999995,2.0803191629785673,0.2857142857142857
S-19151,U-10151,P-1424,298,0.16,4,1,0,0,Watch,897.28,5,92,1,1,2.5,690,1.6328432086184306,1.0,3.269069911883835,18.625
S-19152,U-10152,P-1085,64,0.71,3,1,0,0,T-shirt,16.7,7,15,12,0,3.1,770,0.07499887726231644,0.7,4.121566791609264,0.9014084507042254
S-19153,U-10153,P-1230,227,0.46,6,1,0,0,Shoes,168.33,5,194,7,0,2.0,426,0.7500334179922471,0.7,2.42271360529145,4.934782608695652
S-19154,U-10154,P-1397,197,0.12,7,1,1,1,Home & Living,316.85,3,444,13,1,3.9,103,1.3347234508614518,0.72,3.6226249013302705,16.416666666666668
S-19155,U-10155,P-1313,9,0.65,0,0,0,0,Shoes,303.69,3,168,12,0,2.3,210,1.3531613420665687,0.42,2.4618547413989904,0.13846153846153847
S-19156,U-10156,P-1285,26,0.55,9,1,0,0,Shoes,72.33,2,61,12,1,2.9,553,0.3222831172303168,0.58,3.6639555183134243,0.47272727272727266
S-19157,U-10157,P-1134,70,0.29,0,0,0,0,Electronics,1834.22,6,161,9,1,1.7,1184,1.6542686556395318,1.0,2.4063493382135386,2.4137931034482762
S-19158,U-10158,P-1829,272,0.12,7,1,0,0,Watch,335.92,8,237,5,1,2.9,10,0.6112971320425099,1.0,1.390779258223055,22.666666666666668
S-19159,U-10159,P-1982,52,0.5,1,1,0,0,Shoes,295.88,5,35,9,1,3.7,813,1.3183620728066656,1.0,4.959450670841879,1.04
S-19160,U-10160,P-1750,156,0.47,0,0,0,0,Electronics,1740.62,2,361,13,0,5.0,752,1.5698515485488553,0.27999999999999997,6.6240652277998935,3.3191489361702127
S-19161,U-10161,P-1916,117,0.33,2,0,0,0,Shoes,11.14,2,112,9,1,1.2,966,0.04963685781758232,0.58,1.6498076389087906,3.5454545454545454
S-19162,U-10162,P-1069,120,0.96,6,1,0,0,Shoes,420.11,1,262,6,1,2.7,1191,1.8718976963864011,0.43999999999999995,3.8250294377176597,1.25
S-19163,U-10163,P-1701,149,0.52,8,0,0,0,Watch,536.12,3,76,8,1,4.4,339,0.9756150822536032,0.72,5.129472143496983,2.8653846153846154
S-19164,U-10164,P-1151,196,0.81,8,0,0,0,Home & Living,409.38,1,431,2,0,2.6,997,1.7245039807911033,0.13999999999999999,3.5909917036819614,2.419753086419753
S-19165,U-10165,P-1288,289,0.58,2,1,0,0,Home & Living,414.31,7,299,8,1,2.8,944,1.745271494165719,1.0,3.836663559396496,4.982758620689656
S-19166,U-10166,P-1644,111,0.18,2,1,0,0,Watch,593.4,8,174,11,0,1.6,280,1.0798515067695442,0.7,1.8042734941867986,6.166666666666667
S-19167,U-10167,P-1557,276,0.76,9,1,0,0,Watch,251.05,3,158,12,1,3.6,1136,0.4568532537487262,0.72,5.066026915500386,3.6315789473684212
S-19168,U-10168,P-1234,173,0.74,0,1,1,0,Shoes,18.58,2,154,10,1,4.5,587,0.0827875061266319,0.58,5.7390542531087645,2.3378378378378377
S-19169,U-10169,P-1844,256,0.6,7,1,0,0,Shoes,432.85,7,133,1,0,3.2,707,1.928663725883349,0.7,4.199964219963981,4.266666666666667
S-19170,U-10170,P-1925,225,0.59,6,0,0,0,T-shirt,492.94,7,444,4,1,1.4,210,2.213769254951273,1.0,1.4985202773732984,3.8135593220338984
S-19171,U-10171,P-1599,46,0.23,0,0,0,0,Electronics,745.95,8,193,11,1,2.0,209,0.6727664640415593,1.0,2.1388430122869875,2.0
S-19172,U-10172,P-1654,153,0.81,7,0,0,0,Electronics,1960.39,3,340,13,0,2.3,489,1.7680603906996881,0.42,2.849426479908149,1.8888888888888888
S-19173,U-10173,P-1857,211,0.85,6,1,0,0,Home & Living,180.12,1,346,13,0,4.8,503,0.7587514217111083,0.13999999999999999,5.973673217348514,2.4823529411764707
S-19174,U-10174,P-1796,214,0.49,1,0,0,0,Shoes,295.88,7,357,6,1,2.9,1094,1.3183620728066656,1.0,4.059135592505348,4.36734693877551
S-19175,U-10175,P-1450,72,0.83,2,0,0,0,T-shirt,77.13,3,342,2,1,2.6,271,0.3463870301342794,0.72,2.915017074473919,0.8674698795180723
S-19176,U-10176,P-1054,183,0.5,8,0,0,0,Watch,462.16,7,259,10,1,3.5,801,0.8410248944533412,1.0,4.68097602550656,3.66
S-19177,U-10177,P-1429,110,0.62,1,1,0,0,Watch,866.01,5,219,5,1,2.7,897,1.5759390013102343,1.0,3.672091836883188,1.7741935483870968
S-19178,U-10178,P-1408,237,0.77,2,1,0,0,Watch,314.82,8,295,9,1,1.0,18,0.5728999854418402,1.0,0.5888877958332881,3.0779220779220777
S-19179,U-10179,P-1677,296,0.82,4,1,0,0,Electronics,858.42,4,239,1,0,1.6,327,0.7742022763758365,0.5599999999999999,1.853764354682926,3.6097560975609757
S-19180,U-10180,P-1714,229,0.32,6,1,0,0,Home & Living,349.1,2,136,3,0,3.2,1019,1.4705758456548297,0.27999999999999997,4.433637060018123,7.15625
S-19181,U-10181,P-1096,28,1.0,4,1,0,0,Watch,901.95,3,164,13,0,1.7,633,1.6413415344300482,0.42,2.1936966445086568,0.28
S-19182,U-10182,P-1607,65,0.11,8,0,0,0,Home & Living,251.48,2,375,4,1,2.7,788,1.059353805973293,0.58,3.602213813256772,5.909090909090909
S-19183,U-10183,P-1829,150,0.6,9,1,0,0,Watch,335.92,8,237,5,1,2.9,10,0.6112971320425099,1.0,1.390779258223055,2.5
S-19184,U-10184,P-1679,175,0.1,9,1,0,0,Electronics,1106.46,5,97,9,0,4.1,117,0.9979076101661286,0.7,3.911961392061845,17.5
S-19185,U-10185,P-1218,123,0.64,4,1,0,0,Shoes,398.55,7,435,3,0,2.1,636,1.775832108006951,0.7,2.711843255340309,1.921875
S-19186,U-10186,P-1247,239,0.81,7,1,0,0,Watch,933.13,4,300,8,0,1.4,669,1.6980819624399477,0.5599999999999999,1.822037759467803,2.950617283950617
S-19187,U-10187,P-1187,117,0.3,3,0,0,0,Shoes,73.15,3,446,14,1,1.6,355,0.32593681771599164,0.72,1.8799778338726498,3.9
S-19188,U-10188,P-1335,90,0.56,1,1,0,0,Watch,770.5,4,223,8,0,4.5,627,1.4021327704178193,0.5599999999999999,5.7982861498213785,1.607142857142857
S-19189,U-10189,P-1981,132,0.45,7,0,0,0,Home & Living,126.4,4,112,1,0,3.3,812,0.5324571380428831,0.5599999999999999,4.422482532301554,2.933333333333333
S-19190,U-10190,P-1749,221,0.34,9,0,1,1,Shoes,209.81,6,344,6,1,3.7,803,0.9348571937797977,1.0,4.950303459192435,6.5
S-19191,U-10191,P-1790,183,0.94,8,0,0,0,T-shirt,66.3,4,347,11,1,3.3,558,0.2977500336821305,0.8599999999999999,4.1752586522823645,1.946808510638298
S-19192,U-10192,P-1788,20,0.76,1,0,0,0,Shoes,483.26,8,212,5,0,2.8,924,2.1532771911063584,0.7,3.8246844930069575,0.2631578947368421
S-19193,U-10193,P-1053,165,0.21,5,0,0,0,T-shirt,162.59,6,213,10,0,3.0,550,0.7301836798850317,0.7,3.7870408854917486,7.857142857142857
S-19194,U-10194,P-1955,298,0.3,8,0,0,0,T-shirt,339.98,7,38,2,0,1.3,1153,1.5268334306372662,0.7,1.8332572562376919,9.933333333333334
S-19195,U-10195,P-1568,88,0.81,1,0,0,0,T-shirt,427.75,6,422,3,1,2.5,1094,1.921004176584183,1.0,3.4992548211253007,1.0864197530864197
S-19196,U-10196,P-1494,159,0.4,0,0,0,0,Shoes,305.78,7,228,13,1,4.8,552,1.3624738225727397,1.0,6.062743681461441,3.975
S-19197,U-10197,P-1043,95,0.46,7,1,0,0,Shoes,12.54,4,182,4,1,1.3,399,0.05587488303702713,0.8599999999999999,1.5577807822480754,2.0652173913043477
S-19198,U-10198,P-1935,246,0.67,6,1,0,0,T-shirt,357.39,7,309,3,0,1.2,808,1.6050208829209145,0.7,1.606991740094038,3.671641791044776
S-19199,U-10199,P-1289,196,0.13,7,0,0,0,T-shirt,42.66,8,182,3,0,3.9,448,0.19158395832397718,0.7,4.7634778524389585,15.076923076923077
S-19200,U-10200,P-1858,105,0.62,9,1,0,0,Shoes,480.77,4,338,1,1,2.0,574,2.1421824176803455,0.8599999999999999,2.5417480163189405,1.6935483870967742
S-19201,U-10201,P-1513,240,0.62,6,0,0,0,Shoes,210.3,6,47,5,0,3.1,713,0.9370405026066034,0.7,4.073947436650542,3.870967741935484
S-19202,U-10202,P-1651,44,0.51,8,0,0,0,Shoes,222.84,2,139,2,1,3.7,143,0.9929153856436305,0.58,3.6776618416862403,0.8627450980392157
S-19203,U-10203,P-1768,151,0.25,5,0,0,0,Home & Living,371.33,2,107,1,1,2.4,401,1.5642192173217069,0.58,2.87829700253713,6.04
S-19204,U-10204,P-1810,89,0.4,5,1,0,0,Shoes,69.49,2,363,6,0,2.3,894,0.309628837499443,0.27999999999999997,3.1265389104064334,2.225
S-19205,U-10205,P-1040,148,0.66,0,0,0,0,Shoes,465.71,6,289,2,1,3.7,961,2.0750790892483177,1.0,5.083070693492623,2.242424242424242
S-19206,U-10206,P-1822,269,0.56,8,1,0,0,Shoes,286.67,1,440,13,1,3.1,1065,1.277324778327318,0.43999999999999995,4.3224345349299895,4.803571428571428
S-19207,U-10207,P-1989,269,0.69,6,1,0,0,Shoes,64.89,3,99,3,0,2.9,122,0.2891324689212672,0.42,2.7910669261160015,3.898550724637681
S-19208,U-10208,P-1691,86,0.56,3,0,0,0,Electronics,1840.0,4,27,10,0,1.8,252,1.659481592380815,0.5599999999999999,1.9920202159419071,1.5357142857142856
S-19209,U-10209,P-1908,292,0.55,7,1,0,0,Home & Living,340.86,7,51,4,0,1.5,833,1.435865032225452,0.7,2.017870020707624,5.309090909090909
